Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
5576,City,110,Trip Completed,15-07-2016 05:53:20,15-07-2016 06:25:29
6112,Airport,110,Trip Completed,15-07-2016 15:06:46,15-07-2016 16:12:22
6438,Airport,110,Trip Completed,15-07-2016 19:54:08,15-07-2016 20:36:23
707,Airport,111,Trip Completed,11/7/2016 14:17,11/7/2016 14:55
1136,Airport,111,Trip Completed,11/7/2016 20:32,11/7/2016 21:20
2961,Airport,111,Trip Completed,13-07-2016 06:48:57,13-07-2016 07:47:08
3428,City,111,Trip Completed,13-07-2016 15:55:17,13-07-2016 16:45:19
4045,Airport,111,Trip Completed,14-07-2016 00:56:22,14-07-2016 01:22:47
5399,City,111,Trip Completed,15-07-2016 00:58:19,15-07-2016 02:16:07
5730,City,111,Trip Completed,15-07-2016 07:50:12,15-07-2016 08:45:09
180,Airport,112,Trip Completed,11/7/2016 5:48,11/7/2016 6:28
1694,City,112,Trip Completed,12/7/2016 7:54,12/7/2016 8:48
2294,City,112,Trip Completed,12/7/2016 18:47,12/7/2016 19:49
3630,City,112,Trip Completed,13-07-2016 18:59:56,13-07-2016 19:59:30
3978,City,112,Trip Completed,13-07-2016 23:18:14,13-07-2016 23:46:18
4426,City,112,Trip Completed,14-07-2016 08:21:49,14-07-2016 09:08:49
5115,Airport,112,Trip Completed,14-07-2016 20:03:46,14-07-2016 21:08:12
5558,Airport,112,Trip Completed,15-07-2016 05:32:12,15-07-2016 06:05:55
5827,Airport,112,Trip Completed,15-07-2016 08:52:58,15-07-2016 09:29:41
6063,Airport,112,Trip Completed,15-07-2016 13:48:53,15-07-2016 14:19:12
6691,Airport,112,Trip Completed,15-07-2016 22:47:31,16-07-2016 00:01:05
170,City,113,Trip Completed,11/7/2016 5:45,11/7/2016 6:39
1326,Airport,113,Trip Completed,11/7/2016 23:06,12/7/2016 0:07
1476,City,113,Trip Completed,12/7/2016 5:16,12/7/2016 6:04
2937,Airport,113,Trip Completed,13-07-2016 06:27:11,13-07-2016 07:15:24
3973,City,113,Trip Completed,13-07-2016 22:58:36,13-07-2016 23:51:51
4644,City,113,Trip Completed,14-07-2016 11:47:32,14-07-2016 12:20:33
5086,Airport,113,Trip Completed,14-07-2016 19:41:45,14-07-2016 21:02:52
6572,Airport,113,Trip Completed,15-07-2016 21:11:01,15-07-2016 22:02:20
6755,Airport,113,Trip Completed,15-07-2016 23:57:32,16-07-2016 01:09:24
1483,City,114,Trip Completed,12/7/2016 5:22,12/7/2016 6:22
1844,City,114,Trip Completed,12/7/2016 9:40,12/7/2016 10:11
2120,Airport,114,Trip Completed,12/7/2016 16:44,12/7/2016 17:33
2411,City,114,Trip Completed,12/7/2016 20:04,12/7/2016 20:40
2903,Airport,114,Trip Completed,13-07-2016 06:00:19,13-07-2016 06:40:37
3289,City,114,Trip Completed,13-07-2016 11:06:44,13-07-2016 11:51:09
3859,Airport,114,Trip Completed,13-07-2016 21:38:18,13-07-2016 22:28:35
4313,City,114,Trip Completed,14-07-2016 06:49:43,14-07-2016 07:44:15
5325,City,114,Trip Completed,14-07-2016 22:11:41,14-07-2016 23:12:36
5906,City,114,Trip Completed,15-07-2016 09:56:43,15-07-2016 10:29:00
6049,City,114,Trip Completed,15-07-2016 13:27:33,15-07-2016 14:32:29
664,Airport,115,Trip Completed,11/7/2016 12:58,11/7/2016 14:07
750,City,115,Trip Completed,11/7/2016 15:52,11/7/2016 16:27
1950,City,115,Trip Completed,12/7/2016 11:33,12/7/2016 12:04
2989,Airport,115,Trip Completed,13-07-2016 07:08:16,13-07-2016 07:42:11
3266,Airport,115,Trip Completed,13-07-2016 10:27:47,13-07-2016 11:19:30
4358,Airport,115,Trip Completed,14-07-2016 07:25:12,14-07-2016 08:08:40
4720,Airport,115,Trip Completed,14-07-2016 13:48:48,14-07-2016 14:41:09
5019,City,115,Trip Completed,14-07-2016 19:07:33,14-07-2016 19:59:54
5925,City,115,Trip Completed,15-07-2016 10:08:04,15-07-2016 10:32:39
112,Airport,116,Trip Completed,11/7/2016 5:01,11/7/2016 6:04
213,City,116,Trip Completed,11/7/2016 6:15,11/7/2016 6:57
1818,Airport,116,Trip Completed,12/7/2016 9:29,12/7/2016 10:38
2018,Airport,116,Trip Completed,12/7/2016 13:39,12/7/2016 14:19
3231,Airport,116,Trip Completed,13-07-2016 09:57:52,13-07-2016 10:48:18
3378,Airport,116,Trip Completed,13-07-2016 14:19:59,13-07-2016 14:58:52
3896,City,116,Trip Completed,13-07-2016 21:55:01,13-07-2016 22:54:33
4828,City,116,Trip Completed,14-07-2016 17:26:14,14-07-2016 17:59:47
5944,City,116,Trip Completed,15-07-2016 10:23:18,15-07-2016 11:33:59
6245,Airport,116,Trip Completed,15-07-2016 17:58:28,15-07-2016 18:57:00
3957,City,117,Trip Completed,13-07-2016 22:42:16,13-07-2016 23:43:32
4066,Airport,117,Trip Completed,14-07-2016 01:56:01,14-07-2016 03:07:14
4691,City,117,Trip Completed,14-07-2016 13:01:57,14-07-2016 13:54:26
6153,Airport,117,Trip Completed,15-07-2016 16:23:13,15-07-2016 17:33:03
260,City,118,Trip Completed,11/7/2016 6:45,11/7/2016 7:54
1077,Airport,118,Trip Completed,11/7/2016 19:55,11/7/2016 20:44
1316,City,118,Trip Completed,11/7/2016 22:54,11/7/2016 23:45
1754,City,118,Trip Completed,12/7/2016 8:42,12/7/2016 9:39
2086,City,118,Trip Completed,12/7/2016 15:44,12/7/2016 16:30
3044,Airport,118,Trip Completed,13-07-2016 07:38:41,13-07-2016 08:19:23
3295,City,118,Trip Completed,13-07-2016 11:32:01,13-07-2016 12:15:03
3347,Airport,118,Trip Completed,13-07-2016 12:58:15,13-07-2016 13:54:49
3801,Airport,118,Trip Completed,13-07-2016 20:59:37,13-07-2016 21:37:51
4249,City,118,Trip Completed,14-07-2016 06:03:18,14-07-2016 06:57:26
5096,Airport,118,Trip Completed,14-07-2016 19:52:09,14-07-2016 20:49:12
5892,City,118,Trip Completed,15-07-2016 09:48:14,15-07-2016 10:46:16
6281,Airport,118,Trip Completed,15-07-2016 18:16:59,15-07-2016 19:23:29
6497,City,118,Trip Completed,15-07-2016 20:29:43,15-07-2016 21:15:32
13,City,119,Trip Completed,11/7/2016 1:08,11/7/2016 1:58
1907,City,119,Trip Completed,12/7/2016 10:36,12/7/2016 11:53
3074,City,119,Trip Completed,13-07-2016 08:03:34,13-07-2016 09:11:31
3441,City,119,Trip Completed,13-07-2016 16:27:50,13-07-2016 17:43:04
3651,City,119,Trip Completed,13-07-2016 19:13:47,13-07-2016 20:21:51
4093,City,119,Trip Completed,14-07-2016 03:06:29,14-07-2016 04:03:44
4339,City,119,Trip Completed,14-07-2016 07:13:49,14-07-2016 07:50:21
4753,City,119,Trip Completed,14-07-2016 15:18:12,14-07-2016 16:23:40
5933,City,119,Trip Completed,15-07-2016 10:12:18,15-07-2016 11:01:40
1184,City,120,Trip Completed,11/7/2016 21:01,11/7/2016 22:11
1402,Airport,120,Trip Completed,12/7/2016 2:48,12/7/2016 3:48
1597,City,120,Trip Completed,12/7/2016 6:40,12/7/2016 7:42
2702,City,120,Trip Completed,13-07-2016 01:12:24,13-07-2016 02:20:13
2996,City,120,Trip Completed,13-07-2016 07:13:58,13-07-2016 08:10:12
4857,Airport,120,Trip Completed,14-07-2016 17:34:19,14-07-2016 18:25:16
6661,City,120,Trip Completed,15-07-2016 22:20:23,15-07-2016 23:21:03
2905,City,1,Cancelled,13-07-2016 06:08:41,NA
4805,City,1,Cancelled,14-07-2016 17:07:58,NA
5202,Airport,1,Cancelled,14-07-2016 20:51:37,NA
5927,City,1,Cancelled,15-07-2016 10:12:40,NA
2347,Airport,2,Cancelled,12/7/2016 19:14,NA
3806,Airport,2,Cancelled,13-07-2016 20:57:49,NA
4451,City,2,Cancelled,14-07-2016 08:38:38,NA
5023,Airport,2,Cancelled,14-07-2016 19:04:08,NA
80,City,3,Cancelled,11/7/2016 4:47,NA
534,City,3,Cancelled,11/7/2016 10:01,NA
1867,Airport,3,Cancelled,12/7/2016 9:59,NA
4383,City,3,Cancelled,14-07-2016 07:48:31,NA
748,City,4,Cancelled,11/7/2016 15:49,NA
1254,Airport,4,Cancelled,11/7/2016 21:53,NA
3807,Airport,4,Cancelled,13-07-2016 20:58:00,NA
4280,City,4,Cancelled,14-07-2016 06:33:09,NA
4533,City,4,Cancelled,14-07-2016 09:31:08,NA
3230,City,5,Cancelled,13-07-2016 10:01:57,NA
4296,City,5,Cancelled,14-07-2016 06:39:26,NA
3059,City,6,Cancelled,13-07-2016 07:56:25,NA
5547,City,6,Cancelled,15-07-2016 05:30:31,NA
5699,City,6,Cancelled,15-07-2016 07:25:53,NA
5701,City,6,Cancelled,15-07-2016 07:34:00,NA
247,City,7,Cancelled,11/7/2016 6:33,NA
2582,Airport,7,Cancelled,12/7/2016 21:42,NA
3184,City,7,Cancelled,13-07-2016 09:21:36,NA
1687,City,8,Cancelled,12/7/2016 7:51,NA
4174,City,8,Cancelled,14-07-2016 05:19:59,NA
4335,City,8,Cancelled,14-07-2016 07:13:52,NA
150,City,9,Cancelled,11/7/2016 5:24,NA
233,City,9,Cancelled,11/7/2016 6:27,NA
1880,City,9,Cancelled,12/7/2016 10:01,NA
2986,City,9,Cancelled,13-07-2016 07:04:48,NA
3549,City,9,Cancelled,13-07-2016 18:03:30,NA
4463,City,9,Cancelled,14-07-2016 08:43:07,NA
4178,City,10,Cancelled,14-07-2016 05:22:51,NA
4599,City,10,Cancelled,14-07-2016 10:08:43,NA
4667,Airport,10,Cancelled,14-07-2016 12:23:07,NA
570,City,13,Cancelled,11/7/2016 10:36,NA
1691,City,13,Cancelled,12/7/2016 7:54,NA
3499,City,13,Cancelled,13-07-2016 17:46:24,NA
4467,City,13,Cancelled,14-07-2016 08:42:11,NA
2799,City,14,Cancelled,13-07-2016 04:59:16,NA
3822,Airport,14,Cancelled,13-07-2016 21:10:52,NA
4456,City,14,Cancelled,14-07-2016 08:32:41,NA
4685,Airport,14,Cancelled,14-07-2016 13:00:39,NA
306,City,15,Cancelled,11/7/2016 7:20,NA
2888,City,15,Cancelled,13-07-2016 05:57:46,NA
92,City,16,Cancelled,11/7/2016 4:53,NA
3138,City,16,Cancelled,13-07-2016 08:50:25,NA
3810,City,16,Cancelled,13-07-2016 21:06:22,NA
4580,City,16,Cancelled,14-07-2016 09:59:40,NA
5784,City,16,Cancelled,15-07-2016 08:34:59,NA
1648,City,17,Cancelled,12/7/2016 7:20,NA
2883,City,17,Cancelled,13-07-2016 05:54:41,NA
4272,City,17,Cancelled,14-07-2016 06:23:43,NA
5621,City,17,Cancelled,15-07-2016 06:28:59,NA
5696,City,17,Cancelled,15-07-2016 07:32:18,NA
5662,City,18,Cancelled,15-07-2016 07:04:59,NA
1894,Airport,19,Cancelled,12/7/2016 10:19,NA
2854,City,19,Cancelled,13-07-2016 05:37:28,NA
4968,City,19,Cancelled,14-07-2016 18:40:44,NA
352,City,20,Cancelled,11/7/2016 7:54,NA
1841,City,20,Cancelled,12/7/2016 9:41,NA
1885,City,20,Cancelled,12/7/2016 10:04,NA
3170,City,20,Cancelled,13-07-2016 09:09:56,NA
4586,City,20,Cancelled,14-07-2016 10:09:44,NA
5208,Airport,20,Cancelled,14-07-2016 20:55:57,NA
5472,City,20,Cancelled,15-07-2016 04:49:38,NA
96,City,21,Cancelled,11/7/2016 4:58,NA
132,City,21,Cancelled,11/7/2016 5:15,NA
2899,City,21,Cancelled,13-07-2016 05:59:57,NA
3166,City,21,Cancelled,13-07-2016 09:09:08,NA
232,City,22,Cancelled,11/7/2016 6:26,NA
275,City,22,Cancelled,11/7/2016 7:00,NA
554,City,22,Cancelled,11/7/2016 10:13,NA
4326,City,22,Cancelled,14-07-2016 07:08:58,NA
5723,City,22,Cancelled,15-07-2016 07:44:45,NA
1462,Airport,23,Cancelled,12/7/2016 5:01,NA
196,Airport,24,Cancelled,11/7/2016 6:07,NA
236,City,24,Cancelled,11/7/2016 6:32,NA
1502,City,24,Cancelled,12/7/2016 5:37,NA
1615,City,24,Cancelled,12/7/2016 6:52,NA
3079,City,24,Cancelled,13-07-2016 08:13:10,NA
6249,Airport,24,Cancelled,15-07-2016 17:55:33,NA
1794,City,25,Cancelled,12/7/2016 9:03,NA
4546,City,25,Cancelled,14-07-2016 09:34:22,NA
2913,City,26,Cancelled,13-07-2016 06:15:34,NA
276,City,27,Cancelled,11/7/2016 6:52,NA
1613,City,27,Cancelled,12/7/2016 6:47,NA
3150,City,27,Cancelled,13-07-2016 08:59:46,NA
3217,City,27,Cancelled,13-07-2016 09:48:01,NA
4523,City,27,Cancelled,14-07-2016 09:22:12,NA
4593,City,27,Cancelled,14-07-2016 10:09:46,NA
5476,Airport,27,Cancelled,15-07-2016 04:45:54,NA
5477,City,27,Cancelled,15-07-2016 04:48:51,NA
5846,City,27,Cancelled,15-07-2016 09:05:17,NA
1539,City,28,Cancelled,12/7/2016 6:04,NA
1770,City,28,Cancelled,12/7/2016 8:50,NA
1921,City,28,Cancelled,12/7/2016 10:58,NA
3073,City,28,Cancelled,13-07-2016 08:01:01,NA
4795,Airport,28,Cancelled,14-07-2016 16:55:27,NA
2079,Airport,29,Cancelled,12/7/2016 15:43,NA
3179,City,29,Cancelled,13-07-2016 09:16:05,NA
5872,City,29,Cancelled,15-07-2016 09:20:22,NA
218,City,30,Cancelled,11/7/2016 6:14,NA
840,Airport,30,Cancelled,11/7/2016 17:41,NA
1642,City,30,Cancelled,12/7/2016 7:17,NA
3307,City,30,Cancelled,13-07-2016 12:02:50,NA
1475,City,31,Cancelled,12/7/2016 5:12,NA
2179,Airport,31,Cancelled,12/7/2016 17:36,NA
3080,City,31,Cancelled,13-07-2016 08:11:13,NA
3771,Airport,31,Cancelled,13-07-2016 20:42:07,NA
5847,Airport,31,Cancelled,15-07-2016 09:05:38,NA
5875,City,31,Cancelled,15-07-2016 09:22:33,NA
400,City,32,Cancelled,11/7/2016 8:29,NA
2146,Airport,32,Cancelled,12/7/2016 17:21,NA
2942,City,32,Cancelled,13-07-2016 06:37:29,NA
4418,City,32,Cancelled,14-07-2016 08:18:30,NA
2305,City,33,Cancelled,12/7/2016 18:56,NA
5637,City,33,Cancelled,15-07-2016 06:44:12,NA
5838,City,33,Cancelled,15-07-2016 09:02:38,NA
457,City,34,Cancelled,11/7/2016 9:17,NA
511,City,34,Cancelled,11/7/2016 9:40,NA
4146,City,34,Cancelled,14-07-2016 04:52:26,NA
4242,City,34,Cancelled,14-07-2016 06:03:16,NA
4470,City,34,Cancelled,14-07-2016 08:47:12,NA
2530,City,35,Cancelled,12/7/2016 21:07,NA
2596,City,35,Cancelled,12/7/2016 21:53,NA
5754,City,35,Cancelled,15-07-2016 08:05:15,NA
200,City,36,Cancelled,11/7/2016 6:10,NA
1531,City,36,Cancelled,12/7/2016 5:54,NA
5715,City,36,Cancelled,15-07-2016 07:42:16,NA
3130,City,37,Cancelled,13-07-2016 08:43:10,NA
4133,City,37,Cancelled,14-07-2016 04:45:57,NA
4419,City,37,Cancelled,14-07-2016 08:17:14,NA
4547,City,37,Cancelled,14-07-2016 09:39:53,NA
5613,City,37,Cancelled,15-07-2016 06:17:34,NA
572,Airport,38,Cancelled,11/7/2016 10:48,NA
1566,City,38,Cancelled,12/7/2016 6:22,NA
2266,Airport,38,Cancelled,12/7/2016 18:33,NA
4390,City,38,Cancelled,14-07-2016 08:01:16,NA
4545,City,38,Cancelled,14-07-2016 09:43:35,NA
4572,City,38,Cancelled,14-07-2016 09:52:32,NA
1649,City,39,Cancelled,12/7/2016 7:24,NA
3008,City,39,Cancelled,13-07-2016 07:23:01,NA
4480,City,39,Cancelled,14-07-2016 08:46:34,NA
5713,City,39,Cancelled,15-07-2016 07:43:27,NA
5866,City,39,Cancelled,15-07-2016 09:19:04,NA
5945,Airport,39,Cancelled,15-07-2016 10:27:59,NA
126,City,40,Cancelled,11/7/2016 5:05,NA
436,City,40,Cancelled,11/7/2016 8:55,NA
1620,City,40,Cancelled,12/7/2016 6:55,NA
2206,City,40,Cancelled,12/7/2016 17:55,NA
3221,City,40,Cancelled,13-07-2016 09:55:14,NA
5583,City,40,Cancelled,15-07-2016 05:58:15,NA
2131,City,41,Cancelled,12/7/2016 17:04,NA
401,City,43,Cancelled,11/7/2016 8:27,NA
461,City,43,Cancelled,11/7/2016 9:15,NA
2946,City,43,Cancelled,13-07-2016 06:34:48,NA
289,City,44,Cancelled,11/7/2016 7:09,NA
1303,City,44,Cancelled,11/7/2016 22:27,NA
1817,City,44,Cancelled,12/7/2016 9:29,NA
2970,City,44,Cancelled,13-07-2016 06:56:12,NA
4519,City,44,Cancelled,14-07-2016 09:23:01,NA
5830,City,44,Cancelled,15-07-2016 08:55:31,NA
5880,City,44,Cancelled,15-07-2016 09:38:50,NA
1520,City,45,Cancelled,12/7/2016 5:42,NA
1789,City,45,Cancelled,12/7/2016 9:10,NA
2484,Airport,45,Cancelled,12/7/2016 20:41,NA
4312,City,45,Cancelled,14-07-2016 06:49:09,NA
4363,City,45,Cancelled,14-07-2016 07:29:23,NA
5716,City,45,Cancelled,15-07-2016 07:37:00,NA
5775,City,45,Cancelled,15-07-2016 08:24:01,NA
424,City,46,Cancelled,11/7/2016 8:47,NA
377,City,47,Cancelled,11/7/2016 8:11,NA
454,City,47,Cancelled,11/7/2016 9:10,NA
1603,City,47,Cancelled,12/7/2016 6:41,NA
5300,Airport,47,Cancelled,14-07-2016 21:52:23,NA
6560,City,47,Cancelled,15-07-2016 21:05:03,NA
2526,Airport,48,Cancelled,12/7/2016 21:06,NA
2926,City,48,Cancelled,13-07-2016 06:27:38,NA
141,City,49,Cancelled,11/7/2016 5:20,NA
491,City,49,Cancelled,11/7/2016 9:29,NA
1875,City,49,Cancelled,12/7/2016 10:02,NA
4906,City,49,Cancelled,14-07-2016 18:03:24,NA
209,City,50,Cancelled,11/7/2016 6:11,NA
278,City,50,Cancelled,11/7/2016 6:55,NA
1381,City,50,Cancelled,12/7/2016 1:07,NA
5473,City,50,Cancelled,15-07-2016 04:44:00,NA
5479,City,50,Cancelled,15-07-2016 04:50:42,NA
6228,City,50,Cancelled,15-07-2016 17:43:28,NA
2940,City,51,Cancelled,13-07-2016 06:35:21,NA
5780,City,51,Cancelled,15-07-2016 08:29:04,NA
1781,City,52,Cancelled,12/7/2016 9:01,NA
1787,City,52,Cancelled,12/7/2016 9:08,NA
2423,Airport,52,Cancelled,12/7/2016 20:05,NA
4148,City,52,Cancelled,14-07-2016 04:57:22,NA
411,City,53,Cancelled,11/7/2016 8:37,NA
3727,Airport,53,Cancelled,13-07-2016 20:05:22,NA
4847,City,53,Cancelled,14-07-2016 17:37:48,NA
216,City,54,Cancelled,11/7/2016 6:13,NA
1898,City,54,Cancelled,12/7/2016 10:27,NA
2077,City,54,Cancelled,12/7/2016 15:40,NA
2486,Airport,54,Cancelled,12/7/2016 20:50,NA
2809,City,54,Cancelled,13-07-2016 05:05:12,NA
2900,City,54,Cancelled,13-07-2016 06:01:55,NA
3022,City,54,Cancelled,13-07-2016 07:34:14,NA
3211,City,54,Cancelled,13-07-2016 09:48:34,NA
4356,City,54,Cancelled,14-07-2016 07:23:36,NA
6208,City,54,Cancelled,15-07-2016 17:27:11,NA
6571,City,54,Cancelled,15-07-2016 21:16:46,NA
237,City,56,Cancelled,11/7/2016 6:29,NA
4328,City,56,Cancelled,14-07-2016 07:07:46,NA
4757,Airport,56,Cancelled,14-07-2016 15:30:06,NA
323,City,57,Cancelled,11/7/2016 7:36,NA
421,City,57,Cancelled,11/7/2016 8:43,NA
1458,City,57,Cancelled,12/7/2016 4:52,NA
3920,City,57,Cancelled,13-07-2016 22:16:51,NA
4401,City,57,Cancelled,14-07-2016 08:03:39,NA
1034,Airport,58,Cancelled,11/7/2016 19:27,NA
1543,City,58,Cancelled,12/7/2016 6:02,NA
2909,City,58,Cancelled,13-07-2016 06:10:59,NA
3015,City,58,Cancelled,13-07-2016 07:34:01,NA
4165,City,58,Cancelled,14-07-2016 05:07:32,NA
5410,City,58,Cancelled,15-07-2016 01:45:43,NA
328,City,59,Cancelled,11/7/2016 7:33,NA
580,City,59,Cancelled,11/7/2016 10:59,NA
4357,City,59,Cancelled,14-07-2016 07:31:35,NA
4560,City,59,Cancelled,14-07-2016 09:48:36,NA
5647,City,59,Cancelled,15-07-2016 06:51:10,NA
5704,City,59,Cancelled,15-07-2016 07:33:52,NA
2855,City,60,Cancelled,13-07-2016 05:35:47,NA
5565,City,60,Cancelled,15-07-2016 05:45:17,NA
235,City,61,Cancelled,11/7/2016 6:22,NA
2109,Airport,61,Cancelled,12/7/2016 16:20,NA
4230,City,61,Cancelled,14-07-2016 05:50:10,NA
111,City,62,Cancelled,11/7/2016 5:06,NA
168,City,62,Cancelled,11/7/2016 5:37,NA
187,City,62,Cancelled,11/7/2016 5:57,NA
1492,City,62,Cancelled,12/7/2016 5:30,NA
2992,City,62,Cancelled,13-07-2016 07:11:45,NA
3433,Airport,62,Cancelled,13-07-2016 16:01:28,NA
5536,City,62,Cancelled,15-07-2016 05:31:14,NA
474,City,63,Cancelled,11/7/2016 9:24,NA
1722,City,63,Cancelled,12/7/2016 8:17,NA
2978,City,63,Cancelled,13-07-2016 06:54:58,NA
2983,City,63,Cancelled,13-07-2016 07:08:36,NA
3866,Airport,63,Cancelled,13-07-2016 21:40:55,NA
4491,City,63,Cancelled,14-07-2016 08:56:21,NA
4603,Airport,63,Cancelled,14-07-2016 10:22:45,NA
1325,City,64,Cancelled,11/7/2016 23:06,NA
3450,Airport,64,Cancelled,13-07-2016 16:49:15,NA
4329,City,64,Cancelled,14-07-2016 07:08:40,NA
1723,City,65,Cancelled,12/7/2016 8:18,NA
3261,Airport,65,Cancelled,13-07-2016 10:20:35,NA
3309,City,65,Cancelled,13-07-2016 11:59:21,NA
3666,City,65,Cancelled,13-07-2016 19:25:29,NA
6129,Airport,65,Cancelled,15-07-2016 15:36:17,NA
1513,City,66,Cancelled,12/7/2016 5:44,NA
2011,City,66,Cancelled,12/7/2016 13:30,NA
2931,City,66,Cancelled,13-07-2016 06:31:03,NA
6397,City,66,Cancelled,15-07-2016 19:29:17,NA
176,City,67,Cancelled,11/7/2016 5:42,NA
3180,City,67,Cancelled,13-07-2016 09:23:48,NA
3238,City,67,Cancelled,13-07-2016 10:04:18,NA
4360,City,67,Cancelled,14-07-2016 07:30:30,NA
6717,City,67,Cancelled,15-07-2016 23:12:21,NA
386,City,68,Cancelled,11/7/2016 8:29,NA
528,City,68,Cancelled,11/7/2016 9:50,NA
2556,Airport,68,Cancelled,12/7/2016 21:24,NA
3286,City,68,Cancelled,13-07-2016 11:10:46,NA
5805,City,68,Cancelled,15-07-2016 08:36:49,NA
5911,City,68,Cancelled,15-07-2016 09:53:55,NA
245,City,69,Cancelled,11/7/2016 6:33,NA
1532,City,69,Cancelled,12/7/2016 5:54,NA
3161,City,69,Cancelled,13-07-2016 09:05:57,NA
3523,Airport,69,Cancelled,13-07-2016 17:47:46,NA
4278,City,69,Cancelled,14-07-2016 06:26:10,NA
5835,City,69,Cancelled,15-07-2016 08:53:49,NA
99,City,70,Cancelled,11/7/2016 5:00,NA
162,City,70,Cancelled,11/7/2016 5:34,NA
307,City,70,Cancelled,11/7/2016 7:20,NA
1767,City,70,Cancelled,12/7/2016 8:46,NA
5502,City,70,Cancelled,15-07-2016 05:03:26,NA
5644,City,70,Cancelled,15-07-2016 06:50:34,NA
5736,City,70,Cancelled,15-07-2016 07:50:43,NA
3808,Airport,71,Cancelled,13-07-2016 20:58:40,NA
5831,City,71,Cancelled,15-07-2016 08:56:04,NA
5980,City,71,Cancelled,15-07-2016 11:39:58,NA
353,City,72,Cancelled,11/7/2016 7:55,NA
397,City,72,Cancelled,11/7/2016 8:23,NA
1843,City,72,Cancelled,12/7/2016 9:39,NA
2019,City,72,Cancelled,12/7/2016 13:46,NA
1732,City,73,Cancelled,12/7/2016 8:19,NA
1984,City,73,Cancelled,12/7/2016 12:30,NA
5886,City,73,Cancelled,15-07-2016 09:33:07,NA
6098,Airport,73,Cancelled,15-07-2016 14:40:08,NA
2048,Airport,74,Cancelled,12/7/2016 14:40,NA
2844,Airport,74,Cancelled,13-07-2016 05:28:12,NA
1426,City,76,Cancelled,12/7/2016 4:24,NA
2969,City,76,Cancelled,13-07-2016 06:52:10,NA
5584,City,76,Cancelled,15-07-2016 05:53:54,NA
1704,City,77,Cancelled,12/7/2016 7:59,NA
3399,City,77,Cancelled,13-07-2016 15:05:30,NA
4298,City,77,Cancelled,14-07-2016 06:40:29,NA
4019,City,78,Cancelled,13-07-2016 00:00:24,NA
3197,City,78,Cancelled,13-07-2016 09:44:52,NA
4166,City,78,Cancelled,14-07-2016 05:10:41,NA
4238,City,78,Cancelled,14-07-2016 05:54:41,NA
5894,City,78,Cancelled,15-07-2016 09:46:14,NA
6647,City,78,Cancelled,15-07-2016 22:02:02,NA
210,City,79,Cancelled,11/7/2016 6:12,NA
403,City,79,Cancelled,11/7/2016 8:35,NA
568,Airport,79,Cancelled,11/7/2016 10:23,NA
856,City,79,Cancelled,11/7/2016 17:47,NA
1757,City,79,Cancelled,12/7/2016 8:38,NA
2842,City,79,Cancelled,13-07-2016 05:17:08,NA
3147,City,80,Cancelled,13-07-2016 08:55:48,NA
4497,City,80,Cancelled,14-07-2016 08:59:45,NA
4770,City,80,Cancelled,14-07-2016 15:52:41,NA
5493,City,80,Cancelled,15-07-2016 05:01:35,NA
5540,City,80,Cancelled,15-07-2016 05:27:47,NA
2003,Airport,81,Cancelled,12/7/2016 13:19,NA
4179,City,81,Cancelled,14-07-2016 05:27:26,NA
4561,City,81,Cancelled,14-07-2016 09:43:37,NA
5806,Airport,81,Cancelled,15-07-2016 08:46:33,NA
1881,City,82,Cancelled,12/7/2016 10:04,NA
3235,City,82,Cancelled,13-07-2016 10:01:02,NA
5604,City,82,Cancelled,15-07-2016 06:08:30,NA
1557,City,83,Cancelled,12/7/2016 6:17,NA
1661,City,83,Cancelled,12/7/2016 7:30,NA
2022,City,83,Cancelled,12/7/2016 13:45,NA
3188,City,83,Cancelled,13-07-2016 09:34:22,NA
5655,City,83,Cancelled,15-07-2016 06:59:47,NA
5903,City,83,Cancelled,15-07-2016 09:58:03,NA
6209,Airport,83,Cancelled,15-07-2016 17:32:54,NA
536,City,84,Cancelled,11/7/2016 9:59,NA
1134,Airport,84,Cancelled,11/7/2016 20:33,NA
1604,City,84,Cancelled,12/7/2016 6:37,NA
1653,City,84,Cancelled,12/7/2016 7:27,NA
1695,City,84,Cancelled,12/7/2016 7:57,NA
2750,City,84,Cancelled,13-07-2016 03:24:24,NA
2884,City,84,Cancelled,13-07-2016 05:54:44,NA
3191,City,84,Cancelled,13-07-2016 09:32:18,NA
3193,City,84,Cancelled,13-07-2016 09:33:21,NA
3524,City,84,Cancelled,13-07-2016 17:51:15,NA
4294,City,84,Cancelled,14-07-2016 06:40:54,NA
4484,City,84,Cancelled,14-07-2016 08:55:30,NA
324,City,85,Cancelled,11/7/2016 7:40,NA
3351,Airport,85,Cancelled,13-07-2016 13:20:21,NA
4195,City,85,Cancelled,14-07-2016 05:28:28,NA
5685,City,85,Cancelled,15-07-2016 07:17:02,NA
2889,City,86,Cancelled,13-07-2016 05:55:36,NA
4301,City,86,Cancelled,14-07-2016 06:46:41,NA
1294,City,87,Cancelled,11/7/2016 22:26,NA
5935,City,87,Cancelled,15-07-2016 10:13:46,NA
428,City,88,Cancelled,11/7/2016 8:48,NA
450,City,88,Cancelled,11/7/2016 9:11,NA
4510,City,88,Cancelled,14-07-2016 09:07:46,NA
432,City,89,Cancelled,11/7/2016 8:52,NA
2491,Airport,89,Cancelled,12/7/2016 20:55,NA
